country_iso_a3,source_microsoft,creation_year,all_ways,modified_ways,modified_ways_share,avg_n_contributions
CHN,0,2019-01-01 00:00:00+00,267979,81724,0.30496419495557486,1.44148235496065
CHN,0,2020-01-01 00:00:00+00,389601,105712,0.2713340058162068,1.353754225476834
CHN,0,2021-01-01 00:00:00+00,471186,103432,0.2195141621355473,1.304336291825309
CHN,0,2022-01-01 00:00:00+00,388046,58141,0.1498301747730939,1.2090087257696251
CHN,0,2023-01-01 00:00:00+00,371850,21968,0.059077585047734305,1.074223477208552
CHN,0,2024-01-01 00:00:00+00,125036,3497,0.02796794523177325,1.0310310630538404
CHN,1,2022-01-01 00:00:00+00,2,0,0.0,1.0
CHN,1,2023-01-01 00:00:00+00,1008,0,0.0,1.0
CHN,1,2024-01-01 00:00:00+00,3957,36,0.009097801364670205,1.0090978013646703
CIV,0,2018-01-01 00:00:00+00,201363,50892,0.25273759330164924,1.3040528796253532
CIV,0,2019-01-01 00:00:00+00,73896,11956,0.16179495507199307,1.1797932229078705
CIV,0,2020-01-01 00:00:00+00,304934,28630,0.09388916945962077,1.1024713544570302
CIV,0,2021-01-01 00:00:00+00,43325,5320,0.12279284477784189,1.1455510675129832
CIV,0,2022-01-01 00:00:00+00,68843,2984,0.04334500239675784,1.0450154699824237
CIV,0,2023-01-01 00:00:00+00,83185,18755,0.22546132115164993,1.285940974935385
CIV,0,2024-01-01 00:00:00+00,67967,5954,0.08760133594244265,1.096326158282696
CIV,1,2022-01-01 00:00:00+00,104,0,0.0,1.0
CIV,1,2023-01-01 00:00:00+00,703,0,0.0,1.0
CIV,1,2024-01-01 00:00:00+00,350,1,0.002857142857142857,1.002857142857143
CMR,0,2018-01-01 00:00:00+00,339255,95021,0.28008725000368456,1.3387275058584251
CMR,0,2019-01-01 00:00:00+00,308043,31034,0.10074567511678564,1.1093613553951884
CMR,0,2020-01-01 00:00:00+00,146275,17742,0.12129208682276534,1.1391693727567938
CMR,0,2021-01-01 00:00:00+00,131290,10859,0.08271003122857795,1.094325538883388
CMR,0,2022-01-01 00:00:00+00,276306,6926,0.02506641187668744,1.028244048265329
CMR,0,2023-01-01 00:00:00+00,96368,78570,0.8153121368088992,1.8434646355636726
CMR,0,2024-01-01 00:00:00+00,19795,1155,0.05834806769386209,1.0608739580702198
CMR,1,2022-01-01 00:00:00+00,1402,1,0.0007132667617689016,1.0007132667617689
CMR,1,2023-01-01 00:00:00+00,7438,253,0.03401452003226674,1.0341489647754774
CMR,1,2024-01-01 00:00:00+00,1593,70,0.04394224733207784,1.0451977401129944
COD,0,2018-01-01 00:00:00+00,1059577,628983,0.5936170754933336,1.8644855447032165
COD,0,2019-01-01 00:00:00+00,671319,320435,0.47732151182969645,1.613913802529051
COD,0,2020-01-01 00:00:00+00,547442,268885,0.49116618746826146,1.6842460023162271
COD,0,2021-01-01 00:00:00+00,2587801,587519,0.22703407255812946,1.2815541071357497
COD,0,2022-01-01 00:00:00+00,1308362,266151,0.20342305875591007,1.2489326348518224
COD,0,2023-01-01 00:00:00+00,355224,133624,0.37616827691822624,1.4224095218791524
COD,0,2024-01-01 00:00:00+00,172510,13165,0.076314416555562,1.0815025215929512
COD,1,2021-01-01 00:00:00+00,837,357,0.4265232974910394,1.4324970131421744
COD,1,2022-01-01 00:00:00+00,19799,424,0.021415222991060155,1.0221223294105763
COD,1,2023-01-01 00:00:00+00,16264,171,0.010514018691588784,1.0120511559272012
COD,1,2024-01-01 00:00:00+00,431,0,0.0,1.0
COG,0,2018-01-01 00:00:00+00,218585,89282,0.4084543770158062,1.4666651417068874
COG,0,2019-01-01 00:00:00+00,262939,92609,0.35220716592061274,1.3940153419614436
COG,0,2020-01-01 00:00:00+00,128447,15527,0.12088254299438679,1.121419729538253
COG,0,2021-01-01 00:00:00+00,9244,142,0.01536131544785807,1.0163349199480745
COG,0,2022-01-01 00:00:00+00,4856,619,0.1274711696869852,1.1569192751235584
COG,0,2023-01-01 00:00:00+00,33404,3779,0.11313016405220931,1.1376481858460066
COG,0,2024-01-01 00:00:00+00,1606,6,0.0037359900373599006,1.0043586550435866
COG,1,2022-01-01 00:00:00+00,33,0,0.0,1.0
COG,1,2023-01-01 00:00:00+00,123,14,0.11382113821138211,1.1626016260162602
COK,0,2018-01-01 00:00:00+00,2009,413,0.20557491289198607,1.2707814833250373
COK,0,2019-01-01 00:00:00+00,292,31,0.10616438356164383,1.13013698630137
COK,0,2020-01-01 00:00:00+00,2892,115,0.039764868603042874,1.0411479944674966
COK,0,2021-01-01 00:00:00+00,171,1,0.005847953216374269,1.0058479532163742
COK,0,2022-01-01 00:00:00+00,519,1,0.0019267822736030828,1.001926782273603
COK,0,2023-01-01 00:00:00+00,80,0,0.0,1.0
COK,0,2024-01-01 00:00:00+00,26,0,0.0,1.0
COL,0,2018-01-01 00:00:00+00,378389,131166,0.3466432692282281,1.4537261918290436
COL,0,2019-01-01 00:00:00+00,391538,133336,0.3405442128222548,1.3975425118379314
COL,0,2020-01-01 00:00:00+00,478502,111307,0.23261553765710488,1.3772209938516453
COL,0,2021-01-01 00:00:00+00,231601,36168,0.1561651288206873,1.1827194183099383
COL,0,2022-01-01 00:00:00+00,443786,43228,0.09740730892817709,1.10743241111707
COL,0,2023-01-01 00:00:00+00,110823,14451,0.13039711973146367,1.160941320844951
COL,0,2024-01-01 00:00:00+00,20727,1788,0.08626429295122304,1.0982776089159068
COL,1,2021-01-01 00:00:00+00,9689,275,0.028382702033233564,1.0291051708122614
COL,1,2022-01-01 00:00:00+00,92484,3038,0.03284892521949743,1.0354655940487003
COL,1,2023-01-01 00:00:00+00,21490,492,0.022894369474174035,1.0241507677989763
COL,1,2024-01-01 00:00:00+00,850,17,0.02,1.02
COM,0,2018-01-01 00:00:00+00,1522,447,0.29369250985545337,1.3659658344283836
COM,0,2019-01-01 00:00:00+00,38261,7965,0.20817542667468178,1.2535218629936489
COM,0,2020-01-01 00:00:00+00,7256,457,0.06298235942668137,1.0664277839029768
COM,0,2021-01-01 00:00:00+00,309,9,0.02912621359223301,1.0388349514563107
COM,0,2022-01-01 00:00:00+00,17022,2385,0.14011279520620373,1.1510398308071907
COM,0,2023-01-01 00:00:00+00,1110,3,0.002702702702702703,1.0027027027027027
COM,0,2024-01-01 00:00:00+00,187,0,0.0,1.0
COM,1,2022-01-01 00:00:00+00,92,0,0.0,1.0
COM,1,2023-01-01 00:00:00+00,145,0,0.0,1.0
COM,1,2024-01-01 00:00:00+00,61,0,0.0,1.0
CPV,0,2018-01-01 00:00:00+00,9414,1907,0.20257063947312512,1.260038240917782
CPV,0,2019-01-01 00:00:00+00,15929,1739,0.109171950530479,1.127691631615293
CPV,0,2020-01-01 00:00:00+00,15375,1318,0.08572357723577236,1.0915772357723577
CPV,0,2021-01-01 00:00:00+00,9624,1408,0.14630091438071488,1.1872402327514546
CPV,0,2022-01-01 00:00:00+00,14719,462,0.03138800190230315,1.0341055778245805
CPV,0,2023-01-01 00:00:00+00,2257,66,0.02924235711120957,1.0310146211785556
CPV,0,2024-01-01 00:00:00+00,1227,10,0.008149959250203748,1.0081499592502037
CRI,0,2018-01-01 00:00:00+00,12601,5234,0.41536386001111025,1.6931989524640902
CRI,0,2019-01-01 00:00:00+00,11655,2672,0.22925782925782925,1.3299013299013298
CRI,0,2020-01-01 00:00:00+00,21565,4543,0.21066543009506145,1.2645490377927198
CRI,0,2021-01-01 00:00:00+00,29330,4906,0.1672690078418002,1.2441527446300715
CRI,0,2022-01-01 00:00:00+00,15984,2760,0.17267267267267267,1.2588213213213213
CRI,0,2023-01-01 00:00:00+00,15732,3935,0.2501271294177473,1.36511568777015
CRI,0,2024-01-01 00:00:00+00,2637,32,0.012135001896094046,1.0144103147516117
CRI,1,2022-01-01 00:00:00+00,150,5,0.03333333333333333,1.0333333333333334
CRI,1,2023-01-01 00:00:00+00,706,16,0.0226628895184136,1.0226628895184136
CRI,1,2024-01-01 00:00:00+00,9,0,0.0,1.0
CUB,0,2018-01-01 00:00:00+00,41693,8850,0.21226584798407405,1.27863190463627
CUB,0,2019-01-01 00:00:00+00,19424,3159,0.1626338550247117,1.2313117792421746
CUB,0,2020-01-01 00:00:00+00,53743,7465,0.13890181046834008,1.1892711608953723
CUB,0,2021-01-01 00:00:00+00,35449,3907,0.11021467460295072,1.158819712826878
CUB,0,2022-01-01 00:00:00+00,26877,3755,0.1397105331696246,1.2162071659783458
CUB,0,2023-01-01 00:00:00+00,42137,7742,0.18373401048959348,1.374184208652728
CUB,0,2024-01-01 00:00:00+00,2505,102,0.0407185628742515,1.0479041916167664
CUB,1,2022-01-01 00:00:00+00,14657,197,0.013440676809715495,1.0144640785972572
CUB,1,2023-01-01 00:00:00+00,4437,253,0.057020509353166555,1.0685147622267297
CUB,1,2024-01-01 00:00:00+00,659,250,0.37936267071320184,1.4142640364188164
CYM,0,2018-01-01 00:00:00+00,210,100,0.47619047619047616,1.7476190476190476
CYM,0,2019-01-01 00:00:00+00,52,28,0.5384615384615384,1.7884615384615385
CYM,0,2020-01-01 00:00:00+00,100,69,0.69,1.71
CYM,0,2021-01-01 00:00:00+00,740,101,0.13648648648648648,1.1567567567567567
CYM,0,2022-01-01 00:00:00+00,2275,54,0.023736263736263738,1.0254945054945055
CYM,0,2023-01-01 00:00:00+00,256,1,0.00390625,1.00390625
CYM,0,2024-01-01 00:00:00+00,18,0,0.0,1.0
CYM,1,2022-01-01 00:00:00+00,11,11,1.0,2.090909090909091
CYM,1,2023-01-01 00:00:00+00,2781,12,0.004314994606256742,1.0043149946062568
CYP,0,2018-01-01 00:00:00+00,9421,3347,0.35527014117397304,1.5358242224816898
CYP,0,2019-01-01 00:00:00+00,14069,3166,0.22503376217215154,1.3254673395408345
CYP,0,2020-01-01 00:00:00+00,18968,3690,0.1945381695487136,1.2908055672711936
CYP,0,2021-01-01 00:00:00+00,37662,6447,0.17118050023896766,1.3019223620625564
CYP,0,2022-01-01 00:00:00+00,34990,4772,0.13638182337810803,1.2575307230637325
CYP,0,2023-01-01 00:00:00+00,11042,1037,0.09391414598804565,1.241713457706937
CYP,0,2024-01-01 00:00:00+00,4467,583,0.13051264830982762,1.153570629057533
CYP,1,2022-01-01 00:00:00+00,4499,875,0.19448766392531674,1.243609691042454
CYP,1,2023-01-01 00:00:00+00,6237,306,0.049062049062049064,1.0557960557960557
CYP,1,2024-01-01 00:00:00+00,383,6,0.015665796344647518,1.0156657963446476
CZE,0,2018-01-01 00:00:00+00,89677,17365,0.193639394716594,1.2579591199527191
CZE,0,2019-01-01 00:00:00+00,119173,21290,0.17864784808639542,1.2307905314123166
CZE,0,2020-01-01 00:00:00+00,72488,12182,0.16805540227347976,1.2252096898797042
CZE,0,2021-01-01 00:00:00+00,73111,9892,0.13530111747890194,1.181887814419171
CZE,0,2022-01-01 00:00:00+00,72924,8170,0.11203444682134825,1.1452608194832976
CZE,0,2023-01-01 00:00:00+00,80548,4076,0.050603366936485074,1.0720067537369022
CZE,0,2024-01-01 00:00:00+00,16529,320,0.019359912880392037,1.0227478976344606
CZE,1,2022-01-01 00:00:00+00,61,6,0.09836065573770492,1.098360655737705
CZE,1,2023-01-01 00:00:00+00,1175,52,0.04425531914893617,1.047659574468085
CZE,1,2024-01-01 00:00:00+00,67,0,0.0,1.0
DEU,0,2018-01-01 00:00:00+00,1814405,777770,0.4286639421738807,1.71830600114087
DEU,0,2019-01-01 00:00:00+00,1668384,633271,0.3795714895371809,1.6104086349425553
DEU,0,2020-01-01 00:00:00+00,1975134,605762,0.30669412809460017,1.4651552755407988
DEU,0,2021-01-01 00:00:00+00,2153568,485190,0.22529588106806936,1.3285032095573486
DEU,0,2022-01-01 00:00:00+00,1890035,344299,0.1821654096352713,1.246148880840831
DEU,0,2023-01-01 00:00:00+00,1014686,112153,0.11052975994544124,1.1491998509883845
DEU,0,2024-01-01 00:00:00+00,212420,13300,0.0626118067978533,1.0791027210243858
DEU,1,2022-01-01 00:00:00+00,4065,927,0.22804428044280442,1.2494464944649446
DEU,1,2023-01-01 00:00:00+00,5427,486,0.08955223880597014,1.1105583195135433
DEU,1,2024-01-01 00:00:00+00,2589,162,0.06257242178447277,1.0683661645422944
DJI,0,2018-01-01 00:00:00+00,1620,693,0.42777777777777776,1.7518518518518518
DJI,0,2019-01-01 00:00:00+00,38571,20195,0.5235798916284256,1.6912706437478935
DJI,0,2020-01-01 00:00:00+00,106463,25921,0.24347425866263397,1.2903074307505895
DJI,0,2021-01-01 00:00:00+00,1282,23,0.01794071762870515,1.0179407176287052
DJI,0,2022-01-01 00:00:00+00,23040,22695,0.9850260416666666,1.9850260416666667
DJI,0,2023-01-01 00:00:00+00,679,32,0.047128129602356406,1.0471281296023565
DJI,0,2024-01-01 00:00:00+00,79,1,0.012658227848101266,1.0126582278481013
DJI,1,2024-01-01 00:00:00+00,557,0,0.0,1.0
DMA,0,2018-01-01 00:00:00+00,38,4,0.10526315789473684,1.105263157894737
DMA,0,2019-01-01 00:00:00+00,21,3,0.14285714285714285,1.1904761904761905
DMA,0,2020-01-01 00:00:00+00,44,1,0.022727272727272728,1.0227272727272727
DMA,0,2021-01-01 00:00:00+00,119,1,0.008403361344537815,1.0084033613445378
DMA,0,2022-01-01 00:00:00+00,193,7,0.03626943005181347,1.0466321243523315
DMA,0,2023-01-01 00:00:00+00,57,0,0.0,1.0
DMA,1,2023-01-01 00:00:00+00,8,0,0.0,1.0
DNK,0,2018-01-01 00:00:00+00,1085035,116958,0.10779191454653536,1.1363522835668896
DNK,0,2019-01-01 00:00:00+00,820994,53639,0.06533421681522641,1.0780894866466746
DNK,0,2020-01-01 00:00:00+00,560391,57492,0.10259265405761335,1.114523609408431
DNK,0,2021-01-01 00:00:00+00,153766,9430,0.061326951341649,1.0844530000130068
DNK,0,2022-01-01 00:00:00+00,72797,5185,0.071225462587744,1.098177122683627
DNK,0,2023-01-01 00:00:00+00,68219,3180,0.046614579515970624,1.0702590187484424
DNK,0,2024-01-01 00:00:00+00,17510,288,0.01644774414620217,1.0177041690462594
DNK,1,2022-01-01 00:00:00+00,33,2,0.06060606060606061,1.0606060606060606
DNK,1,2023-01-01 00:00:00+00,58,4,0.06896551724137931,1.0689655172413792
DNK,1,2024-01-01 00:00:00+00,16,0,0.0,1.0
DOM,0,2018-01-01 00:00:00+00,6816,786,0.1153169014084507,1.1616784037558685
DOM,0,2019-01-01 00:00:00+00,9364,958,0.10230670653566852,1.1313541221700127
DOM,0,2020-01-01 00:00:00+00,8276,544,0.06573223779603674,1.08554857419043
DOM,0,2021-01-01 00:00:00+00,19468,1745,0.08963427162523115,1.1371481405383193
DOM,0,2022-01-01 00:00:00+00,27074,8558,0.31609662406737093,1.3569106892221319
DOM,0,2023-01-01 00:00:00+00,12048,794,0.06590305444887118,1.081175298804781
DOM,0,2024-01-01 00:00:00+00,4340,262,0.060368663594470046,1.0629032258064517
DOM,1,2022-01-01 00:00:00+00,292,104,0.3561643835616438,1.3972602739726028
DOM,1,2023-01-01 00:00:00+00,276,0,0.0,1.0
DOM,1,2024-01-01 00:00:00+00,357,5,0.014005602240896359,1.0140056022408963
DZA,0,2018-01-01 00:00:00+00,126414,71530,0.5658392266679324,1.717388896799405
DZA,0,2019-01-01 00:00:00+00,35374,8023,0.22680499802114548,1.322807711878781
DZA,0,2020-01-01 00:00:00+00,26710,8092,0.3029576937476601,1.6088356420816174
DZA,0,2021-01-01 00:00:00+00,116863,46630,0.3990142303380882,1.5447404225460581
DZA,0,2022-01-01 00:00:00+00,35530,4464,0.12564030396847733,1.1841260906276385
DZA,0,2023-01-01 00:00:00+00,2376751,120361,0.05064098006059532,1.1039751324391995
DZA,0,2024-01-01 00:00:00+00,2684,278,0.10357675111773472,1.1892697466467959
DZA,1,2022-01-01 00:00:00+00,539,10,0.01855287569573284,1.0278293135435992
DZA,1,2023-01-01 00:00:00+00,1149742,33557,0.029186547938581005,1.0357514990319567
DZA,1,2024-01-01 00:00:00+00,863,0,0.0,1.0
ECU,0,2018-01-01 00:00:00+00,23403,8296,0.3544844678032731,1.5383925137802845
ECU,0,2019-01-01 00:00:00+00,41845,5098,0.12183056518102521,1.166304217947186
ECU,0,2020-01-01 00:00:00+00,25953,7632,0.29407004970523637,1.410087465803568
ECU,0,2021-01-01 00:00:00+00,46612,11228,0.2408821762636231,1.3230927658113791
ECU,0,2022-01-01 00:00:00+00,32711,7338,0.22432820763657485,1.2704289077068875
ECU,0,2023-01-01 00:00:00+00,176194,64897,0.3683269577851686,1.4804363372192015
ECU,0,2024-01-01 00:00:00+00,61659,18260,0.2961449261259508,1.3215102418138471
ECU,1,2022-01-01 00:00:00+00,4942,113,0.022865236746256578,1.0232699312019424
ECU,1,2023-01-01 00:00:00+00,6937,723,0.10422372783624045,1.1284416894911344
ECU,1,2024-01-01 00:00:00+00,737,235,0.31886024423337855,1.32157394843962
EGY,0,2018-01-01 00:00:00+00,14470,4359,0.30124395300621976,1.492605390463027
EGY,0,2019-01-01 00:00:00+00,9447,5466,0.5785963798031121,2.392505557319784
EGY,0,2020-01-01 00:00:00+00,17201,6457,0.375385152026045,1.4985756642055694
EGY,0,2021-01-01 00:00:00+00,12391,2207,0.17811314663868938,1.297877491727867
EGY,0,2022-01-01 00:00:00+00,40134,7554,0.18821946479294363,1.232197139582399
EGY,0,2023-01-01 00:00:00+00,121653,13657,0.11226192531215835,1.1337657106688697
EGY,0,2024-01-01 00:00:00+00,16825,1649,0.09800891530460625,1.1232095096582466
EGY,1,2022-01-01 00:00:00+00,12285,1915,0.1558811558811559,1.172893772893773
EGY,1,2023-01-01 00:00:00+00,3340,480,0.1437125748502994,1.1514970059880238
EGY,1,2024-01-01 00:00:00+00,1827,67,0.03667214012041598,1.0372194854953476
ERI,0,2018-01-01 00:00:00+00,4274,449,0.10505381375760411,1.1240056153486195
ERI,0,2019-01-01 00:00:00+00,653,102,0.1562021439509954,1.1607963246554365
ERI,0,2020-01-01 00:00:00+00,4961,263,0.05301350534166498,1.0558355170328564
ERI,0,2021-01-01 00:00:00+00,6550,463,0.07068702290076335,1.072824427480916
ERI,0,2022-01-01 00:00:00+00,6421,255,0.039713440274100606,1.04080361314437
ERI,0,2023-01-01 00:00:00+00,7780,273,0.03508997429305913,1.0359897172236503
ERI,0,2024-01-01 00:00:00+00,4327,79,0.018257453200831986,1.0201063092211693
ERI,1,2022-01-01 00:00:00+00,52,0,0.0,1.0
ERI,1,2023-01-01 00:00:00+00,401,4,0.00997506234413965,1.0099750623441397
ESP,0,2018-01-01 00:00:00+00,507307,154144,0.30384757158880127,1.4517146422186171
ESP,0,2019-01-01 00:00:00+00,478395,154352,0.322645512599421,1.4389239017966324
ESP,0,2020-01-01 00:00:00+00,565139,113290,0.20046395665491146,1.2724533256420103
ESP,0,2021-01-01 00:00:00+00,380741,87514,0.22985178901142772,1.2931126408766065
ESP,0,2022-01-01 00:00:00+00,408794,69390,0.16974319583946926,1.239029927053724
ESP,0,2023-01-01 00:00:00+00,471304,71106,0.15087077555038786,1.1987209953660483
ESP,0,2024-01-01 00:00:00+00,102650,12972,0.12637116415002436,1.1434291281052118
ESP,1,2022-01-01 00:00:00+00,149,28,0.18791946308724833,1.2684563758389262
ESP,1,2023-01-01 00:00:00+00,1977,118,0.05968639352554375,1.0819423368740515
ESP,1,2024-01-01 00:00:00+00,9319,166,0.017813070071896125,1.0178130700718961
EST,0,2018-01-01 00:00:00+00,2979,2177,0.7307821416582746,2.3346760657938908
EST,0,2019-01-01 00:00:00+00,147272,66765,0.4533448313325004,1.6562211418327992
EST,0,2020-01-01 00:00:00+00,4767,2248,0.47157541430669186,1.7298091042584434
EST,0,2021-01-01 00:00:00+00,3938,2501,0.6350939563230066,1.8222447943118334
EST,0,2022-01-01 00:00:00+00,16019,3568,0.22273550159185967,1.2869717210812162
EST,0,2023-01-01 00:00:00+00,39742,5549,0.13962558502340094,1.1545216647375574
EST,0,2024-01-01 00:00:00+00,4534,88,0.01940891045434495,1.0211733568592853
EST,1,2022-01-01 00:00:00+00,7,0,0.0,1.0
ETH,0,2018-01-01 00:00:00+00,52675,5710,0.10840056953013763,1.1164499288087328
ETH,0,2019-01-01 00:00:00+00,49053,21964,0.4477605854891648,1.5408435773551057
ETH,0,2020-01-01 00:00:00+00,80727,26833,0.33239188871133574,1.483369876249582
ETH,0,2021-01-01 00:00:00+00,183315,57452,0.3134058860431498,1.4198783514715108
ETH,0,2022-01-01 00:00:00+00,132935,22640,0.17030879753262873,1.1792755858126152
ETH,0,2023-01-01 00:00:00+00,308277,62326,0.20217531635509622,1.2363621029139378
ETH,0,2024-01-01 00:00:00+00,17610,1412,0.0801817149346962,1.0805792163543442
ETH,1,2022-01-01 00:00:00+00,6336,20,0.0031565656565656565,1.0031565656565657
ETH,1,2023-01-01 00:00:00+00,8574,68,0.007930954047119198,1.0081642174014462
ETH,1,2024-01-01 00:00:00+00,5785,15,0.0025929127052722557,1.0025929127052722
FIN,0,2018-01-01 00:00:00+00,343307,71850,0.20928789683868956,1.2560244911988396
FIN,0,2019-01-01 00:00:00+00,163064,29081,0.17834101947701517,1.2500122651228964
FIN,0,2020-01-01 00:00:00+00,221431,39242,0.1772199917807353,1.2331471203219062
FIN,0,2021-01-01 00:00:00+00,329438,21817,0.06622490423084161,1.0865777475579623
FIN,0,2022-01-01 00:00:00+00,101382,13454,0.13270600303801464,1.176481032135882
FIN,0,2023-01-01 00:00:00+00,165623,22026,0.13298877571351805,1.152158818521582
FIN,0,2024-01-01 00:00:00+00,53210,4435,0.08334899454989664,1.0857733508738958
FIN,1,2022-01-01 00:00:00+00,1615,21,0.013003095975232198,1.0130030959752323
FIN,1,2023-01-01 00:00:00+00,14056,421,0.029951622083096187,1.032370517928287
FIN,1,2024-01-01 00:00:00+00,306,1,0.0032679738562091504,1.0032679738562091
FJI,0,2018-01-01 00:00:00+00,6970,4327,0.620803443328551,1.8690100430416068
FJI,0,2019-01-01 00:00:00+00,44152,25102,0.5685359666606269,1.808955426707737
FJI,0,2020-01-01 00:00:00+00,16694,8101,0.4852641667665029,1.7624895171918054
FJI,0,2021-01-01 00:00:00+00,72838,30758,0.4222795793404542,1.5591861391032154
FJI,0,2022-01-01 00:00:00+00,36886,11491,0.3115274087729762,1.360353521661335
FJI,0,2023-01-01 00:00:00+00,49381,7319,0.14821490046779126,1.172515744922136
FJI,0,2024-01-01 00:00:00+00,900,9,0.01,1.0122222222222221
FLK,0,2018-01-01 00:00:00+00,255,102,0.4,1.6274509803921569
FLK,0,2019-01-01 00:00:00+00,437,149,0.34096109839816935,1.448512585812357
FLK,0,2020-01-01 00:00:00+00,141,35,0.24822695035460993,1.3617021276595744
FLK,0,2021-01-01 00:00:00+00,460,86,0.18695652173913044,1.2195652173913043
FLK,0,2022-01-01 00:00:00+00,156,22,0.14102564102564102,1.141025641025641
FLK,0,2023-01-01 00:00:00+00,135,12,0.08888888888888889,1.0888888888888888
FLK,0,2024-01-01 00:00:00+00,2,1,0.5,1.5
FLK,1,2022-01-01 00:00:00+00,16,2,0.125,1.1875
FRA,0,2018-01-01 00:00:00+00,1382070,328007,0.23733023652926408,1.3085400884180975
FRA,0,2019-01-01 00:00:00+00,1045658,274070,0.2621029055389047,1.4319701087736143
FRA,0,2020-01-01 00:00:00+00,784525,120127,0.15312067811733215,1.2329562474108537
FRA,0,2021-01-01 00:00:00+00,584474,91894,0.15722512891933602,1.212541533070761
FRA,0,2022-01-01 00:00:00+00,543583,59057,0.10864394213947089,1.1396364492634978
FRA,0,2023-01-01 00:00:00+00,459227,36785,0.08010199748708155,1.1076134460735105
FRA,0,2024-01-01 00:00:00+00,98372,4947,0.05028870003659578,1.0568861058024641
FRA,1,2022-01-01 00:00:00+00,2007,59,0.029397110114598904,1.0303936223218735
FRA,1,2023-01-01 00:00:00+00,2092,170,0.08126195028680688,1.0855640535372848
FRA,1,2024-01-01 00:00:00+00,4286,81,0.0188987400839944,1.0188987400839944
FRO,0,2018-01-01 00:00:00+00,850,716,0.8423529411764706,2.4247058823529413
FRO,0,2019-01-01 00:00:00+00,8849,7896,0.8923042151655555,2.038987456209741
FRO,0,2020-01-01 00:00:00+00,10267,3590,0.3496639719489627,1.424077140352586
FRO,0,2021-01-01 00:00:00+00,1114,149,0.13375224416517056,1.1436265709156195
FRO,0,2022-01-01 00:00:00+00,2610,86,0.03295019157088123,1.0333333333333334
FRO,0,2023-01-01 00:00:00+00,1678,26,0.015494636471990465,1.0160905840286054
FRO,0,2024-01-01 00:00:00+00,249,3,0.012048192771084338,1.0120481927710843
FRO,1,2022-01-01 00:00:00+00,9,3,0.3333333333333333,1.3333333333333333
FSM,0,2018-01-01 00:00:00+00,2302,546,0.2371850564726325,1.262380538662033
FSM,0,2019-01-01 00:00:00+00,2353,288,0.12239694007649808,1.1495962600934977
FSM,0,2020-01-01 00:00:00+00,1823,394,0.2161272627537027,1.2375205704882062
FSM,0,2021-01-01 00:00:00+00,626,175,0.2795527156549521,1.3003194888178913
FSM,0,2022-01-01 00:00:00+00,302,52,0.17218543046357615,1.2019867549668874
FSM,0,2023-01-01 00:00:00+00,1670,735,0.44011976047904194,1.4706586826347305
FSM,0,2024-01-01 00:00:00+00,5429,779,0.14348867194695156,1.1479093755756125
GAB,0,2018-01-01 00:00:00+00,3615,1244,0.3441217150760719,1.4550484094052558
GAB,0,2019-01-01 00:00:00+00,1997,628,0.314471707561342,1.3750625938908363
GAB,0,2020-01-01 00:00:00+00,2635,1483,0.5628083491461101,1.6227703984819735
GAB,0,2021-01-01 00:00:00+00,88433,2464,0.027862901857903723,1.0314927685366322
GAB,0,2022-01-01 00:00:00+00,1881,678,0.36044657097288674,1.4646464646464648
GAB,0,2023-01-01 00:00:00+00,243896,3755,0.01539590645193033,1.0169785482336733
GAB,0,2024-01-01 00:00:00+00,23277,1392,0.059801520814537955,1.0667611805645056
GAB,1,2022-01-01 00:00:00+00,156,52,0.3333333333333333,1.3333333333333333
GAB,1,2023-01-01 00:00:00+00,521,109,0.2092130518234165,1.2111324376199617
GAB,1,2024-01-01 00:00:00+00,5139,123,0.023934617629889084,1.0249075695660634
GBR,0,2018-01-01 00:00:00+00,1027934,405388,0.39437162308085927,1.7860952162298358
GBR,0,2019-01-01 00:00:00+00,1048793,353511,0.33706460664783233,1.6235920720294663
GBR,0,2020-01-01 00:00:00+00,1222206,450420,0.36853034594822803,1.6791015589843283
GBR,0,2021-01-01 00:00:00+00,1790743,610373,0.340849021886446,1.614233868288191
GBR,0,2022-01-01 00:00:00+00,1312153,326063,0.24849464963308396,1.4197277299217392
GBR,0,2023-01-01 00:00:00+00,1329799,219542,0.16509412324719752,1.2411717861120364
GBR,0,2024-01-01 00:00:00+00,444077,31964,0.07197850823168055,1.1014733931277685
GBR,1,2022-01-01 00:00:00+00,27542,4726,0.17159247694430324,1.2000580930941833
GBR,1,2023-01-01 00:00:00+00,124537,11652,0.09356255570633627,1.1200847940772622
GBR,1,2024-01-01 00:00:00+00,28897,776,0.0268539986849846,1.0275807177215628
GEO,0,2018-01-01 00:00:00+00,23329,6840,0.293197308071499,1.521625444725449
GEO,0,2019-01-01 00:00:00+00,20821,6997,0.33605494452716006,1.4562220834734163
GEO,0,2020-01-01 00:00:00+00,53051,4319,0.08141222597123522,1.1194699440161353
GEO,0,2021-01-01 00:00:00+00,28049,3131,0.11162608292630753,1.1914863274983065
GEO,0,2022-01-01 00:00:00+00,22045,7059,0.32020866409616694,1.5378997505103198
GEO,0,2023-01-01 00:00:00+00,76174,28075,0.3685640769816473,1.4927665607687663
GEO,0,2024-01-01 00:00:00+00,10664,243,0.02278694673668417,1.024662415603901
GEO,1,2022-01-01 00:00:00+00,360,82,0.22777777777777777,1.4972222222222222
